,Unnamed: 0,videoId,channelTitle,publishedAt,channelId,title,description,tags,viewCount,likeCount,commentCount,favoriteCount,kind,運動目的,運動目的2
848,1258,DhHqeMa0aNg,YouTube医療大学 【1日10分で聞いて学べる】,2021-04-11T11:00:04Z,UCorkEIBwAysd3j3MJcJqS_A,【誰でもできる！】ゆるい習慣で高血圧予防♪難しい説明一切なし！血圧の予防方法や習慣の継続についてわかりやすく解説^^,"こんにちは、看護師のイッコーです！
高血圧予防って、正直大変だと思います。
2025年を超えると、高血圧の方の割合は６割を占めるという情報もあります。なので年齢が若い方も他人事ではありません。
すでに患っている方も、この動画や他の方の動画などをキッカケに向き合ってもらえれば幸いです^^
今からできる工夫、これからの取り組みに向けて是非内容を参考にしてください♪

そして、習慣メソッドについても解説してみました。
自分だけじゃなく、皆さんで習慣の継続ができる様にしたい。そんな思いも込めた一本になってます^^

✅関連動画
医師：マンデリン
【高血圧】食事/運動で血圧は下がる？DASH食・減塩・運動の効果は？
https://youtu.be/PRI05QB-2mo


✅各メンバーの最新動画
医師：マンデリン
【コロナワクチン打つべき人／打ってはいけない人】
https://youtu.be/pDl-J2-r6fs

臨床工学技士：NABE
【人工呼吸器】プロが設定とモードを徹底解説
https://youtu.be/sBuouICh0So

看護師：イッコー
【救急カート　代表薬剤５選！】
https://youtu.be/_BEz2g_DCJE

＃高血圧
＃食事
＃運動
＃原因
＃症状
＃基準
＃改善
＃高血圧とは
＃DASH食
＃医療系YouTuber
＃YouTube医療大学",,12664,138.0,8.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
849,1259,YcSdD4b1LSg,ヒューマンラボ,2021-04-21T09:00:13Z,UChsratfu2JP6ZNrVmjMWcMg,【アニメ】血圧を下げる運動法！高血圧から正常値まで、レベル別に運動を紹介【改善｜下げる｜方法】,"今回は、スイスバーゼル大学の研究結果に基づき、

血圧を下げる運動方法を、高血圧の方から低血圧の方まで、血圧のレベル別のご紹介します。


高血圧は脳卒中や心筋梗塞などの重大な病気につながりやすいにもかかわらず、
自覚症状がない場合がほとんどです。
放置すると恐ろしいこの高血圧を、運動によって改善しましょう。


この動画では、世界で初めて、血圧レベル別に、適した運動方法を発表した論文に基づいて、
アニメーションで解説していますので、動画を見て、高血圧を改善してください。
また、高血圧でない方も、肥満や遺伝によっては高血圧予備軍ですので、参考にしてもらえると幸いです。


#高血圧
#血圧を下げる
#運動


▼参考文献
https://academic.oup.com/eurjpc/advance-article/doi/10.1093/eurjpc/zwaa141/6168858","['血圧', '高血圧', '運動', '血圧を下げる', '正常値', '改善', '脳梗塞', '心筋梗塞', '血圧計', '血圧', '正常値', '低血圧', '研究', '論文', 'アニメ', '有酸素運動']",11955,86.0,1.0,0,ストレッチ,有酸素運動,血圧改善
850,1260,3I76_Yf0amA,よろずや　かんのすけ,2019-12-16T10:04:19Z,UCv1_kRjzKmLFUyvnGQBv8DQ,高血圧対策　タオルグリップ法　簡易タイマー　2分グリップ・1分休憩×4回　NHKガッテン！などで紹介の運動療法 【実用シリーズ】　【健康動画】ニギニギ,"高血圧対策として「タオルグリップ法」が注目されています。

タオルグリップ法は、まるめたタオルを左手で2分握り、1分休憩、右手で2分握り、1分休憩、それを2回繰り返すだけの運動療法（ちなみに手はどちらでもよいとのこと）。

今回は、「高血圧対策したいのに、手元にタイマーがない！！」という、お困りの方のための緊急用のタイマーですので、厳密さを求める方には不向きかも・・

まあ、スマホがあれば、タイマーもついていますけど、このタオルグリップ法は2分と1分が交互に繰り返されるので、案外煩雑なのですｗ

いちいちsiriに「ヘイ、siri！　タイマー2分」「タイマー1分」だの話しかけるのも、おしゃれじゃありませんし。

さて、このタオルグリップ法は、カナダ生まれの「ハンドグリップ法」といい、日野原クリニックの久代登志男医師がアレンジして紹介しているだそうです。

NHKのサイトの説明などによりますと、タオルを握り終えると、血管を広げ柔らかくする一酸化窒素が発生します。血圧が下がると考えられるというのです。

いずれにしても、私は医師でも研究者でもない、ただの高血圧が心配な人ですので、詳しい仕組みややり方はネットなどでお調べください。


 #高血圧 #タオルグリップ法 #タイマー
-------------------------------------------------------------------------------------------------------------------------------

【実用シリーズ】
カップヌードルなど　3分タイマー
https://youtu.be/DykST_kbw-E

カップうどんなど　5分タイマー
https://youtu.be/LaZ-oDnwMfo


緊急ギターチューニング用　Aハーモニクス
https://youtu.be/nOpom1kSy5I","['kannosuke2008', 'タオルグリップ法', 'タイマー', '高血圧', 'NHK', 'ガッテン', '実用シリーズ', 'TANITA', 'タニタ', 'ガッテン！流', 'ガッテン！', 'ニギニギ']",11470,37.0,1.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
851,1261,h6taavzKGoI,タロー・トレーニング強化書,2023-08-16T10:00:25Z,UCd_4vjwddAOc6TJrs81r5IA,【高血圧40･50代必見】筋トレばかりしないで有酸素運動をするべき4つの理由,"【パーソナルのご予約はこちら】
https://traininglabo0808.com

今回の最大酸素摂取量の計測方法はあくまでも目安です。
機会を使って測るものより正確性は低いですが、一般の健康を目指す運動レベルなら大きな誤差は出ないと言われています。
健康寿命を伸ばすために、有酸素運動を取り入れましょう！

※医者から運動を禁じられている場合は無理に有酸素運動をしないでください。

運動不足と心血管疾患発症リスク
https://www.jacc.org/doi/full/10.1016/j.jacc.2005.07.038


【プロフィール】
タロー（トレーニング強化書）
柔道整復師の医療国家資格を持つパーソナルトレーナー
整形外科のリハビリ科で勤務→大阪の鶴橋にパーソナルジムを設立（https://traininglabo0808.com）

筋トレでの怪我を無くして”健康に楽しくトレーニング”を続けるための情報を発信しています。
また、体の不調に対しては医療現場の経験を活かして、なぜ怪我をするのか？なぜ治らないのか？を体の構造から説明＋根本改善を目指せるような動画作りを心掛けています。
”トレーニング強化書”のメディア名は「教科書のような参考になるチャンネル」「健康に体を強化する」の意味を掛け合わせています。

毎日新聞「人生100年クラブ」にも掲載され、幅広い年齢層に向けた健康のために家で出来るトレーニング方法の取材を受けました。
https://mainichi.jp/articles/20210718/ddm/013/100/009000c

【目次】
0:00　動画概要
0:30　有酸素運動をやるメリット
1:19　運動の指標　心拍数と最大酸素摂取量の計算
4:05　年齢別の実践方法
5:59　一週間あたりの運動時間
6:19　有酸素運動をやるタイミング
7:16　メリット①　心肺機能が強くなり、長時間の運動が可能に
10:10　スポーツ心臓とは
11:30　メリット②　高血圧、動脈硬化などの血管系疾患の予防
13:32　メリット③　筋トレ効果が上がる
14:33　メリット④　骨粗鬆症の予防
16:07　有酸素運動をやる際の注意点
17:29　まとめ


ーーーーーーーーーーーーーーーーーーーーーーーー
【Twitter】　日常や筋トレ情報
https://twitter.com/health_life_day

【Instagram】 自炊料理や筋トレ情報
https://www.instagram.com/taro.trainingk/

【ブログ】 骨格から考えるトレーニング、ストレッチなどを投稿
https://www.health--life.com

【タロー notre】 BIG3を徹底解説した記事を投稿
https://note.com/taro_trainingk

お仕事関係、パーソナルのご予約はこちら
taro.trainingk@gmail.com

【着用アパレル「EVERLIFT」】
178cm　80kg　XLサイズ着用
5%割引コード【TARO05】
https://everlift-store.com

iherbコード「VVF7059」","['タロー・トレーニング強化書', 'タロー', 'トレーニング教科書', '筋トレ', 'ストレッチ', 'トレーニング', 'エバーリフト', '痛み', '腰痛', '肩痛', 'ヘルニア', '坐骨神経痛', 'インピンジメント', 'スクワット', 'バーベル', 'ダンベル', 'デットリフト', 'ベンチプレス', 'オーバーヘッドプレス', '懸垂', '筋肉痛', '治し方']",10868,372.0,32.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
852,1262,NX2WJniquWQ,心臓の専門医　カラダ博士,2022-02-09T09:00:15Z,UC7zs8EvrRH3TRvRQ7eeaDoQ,有酸素 vs 筋トレ vs HIIT　最も血圧が下がるのはどれ？,"#高血圧#有酸素運動#筋トレ#HIIT#ヒート

【参考文献】
Ann Intern Med 2002;136:493
Hypertension. 2011;58:950
Curr Hypertens Rep2020 ;22:26
J Sci Med Sport 2019;22:385",,9594,77.0,0.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
853,1263,v3CbuPVmWDM,笹原健太郎の足腰チャンネル,2022-09-20T10:00:36Z,UCP5XGQlQ6Mdi8-uDlbcgZRg,薬に依存せず高血圧を改善する方法ＴＯＰ３,"『関節痛を自分で解消し
杖なし！手術なしで
一生自分の足で歩く為の
３ステップ動画講座』

をLINE登録にて無料プレゼント！

プレゼント受取はこちら
↓↓↓↓↓↓↓↓↓↓
https://lin.ee/3G6O8rl
↑↑↑↑↑↑↑↑↑↑

上のリンクからご登録できない方は
「@944htyds」と
LINEから検索してご登録ください。


■HP: http://leaf-harikyu.net

■健康ブログ: https://leaf-harikyu.net/blog

■チャンネル登録はこちら→https://www.youtube.com/channel/UCP5XGQlQ6Mdi8-uDlbcgZRg


リーフはりきゅう整体院
院長　笹原健太郎
住所:大阪市住吉区殿辻1-9-11-1C


#高血圧 #血圧 #笹原健太郎","['血圧', '高血圧', '血管下げる', '血管', '笹原健太郎', '笹原健太郎の足腰チャンネル', 'リーフはりきゅう整体院']",9567,422.0,13.0,0,ストレッチ,有酸素運動,血圧改善
854,1264,F1qDM_E7Cs8,【公式】日本高血圧学会,2019-05-11T03:18:29Z,UCp9uKbr1NHtoMdVqWCtJjVg,【日本高血圧学会公式】運動で　下がる血圧　叶う夢,"【日本高血圧学会公式動画】
http://www.jpnsh.jp/
「高血圧治療ガイドライン2019」出版記念動画　第２弾！

運動することと血圧は関係あるの？そんな疑問にお答えします！
日本高血圧学会の減塩推進キャラクター「良塩くん」もよろしくね！","['メディカル', '高血圧', '日本高血圧学会']",8829,,,0,ストレッチ,有酸素運動,血圧改善
855,1266,0ycDOjvdaBw,【公式】日本高血圧学会,2020-05-12T10:53:47Z,UCp9uKbr1NHtoMdVqWCtJjVg,【日本高血圧学会】家庭でできる簡単体操Step 2,"日本高血圧学会は緊急事態宣言下、家庭で簡単にできる運動をご紹介することで皆様の健康維持に貢献したいと思います。
Step2ではちょっと負荷の大きい運動をご紹介します。
主治医の医師とも相談して運動回数を決めて下さい。
今回は　インナーマッスル　を鍛えましょう。　
出演は競泳シドニーオリンピック日本代表　萩原智子さんです。
動画は萩原智子さんのTwitterからご許可をいただいたうえ載せております。

＃高血圧 #コロナウイルス #運動 #家 #はぎとも #競泳 #オリンピック #ストレッチ
＃家で一緒にやってみよう #血圧 #高血圧学会 #高血圧循環器病予防療養指導士
ホームページ　https://www.jpnsh.jp/
Facebook　https://www.facebook.com/jpnsh1979/
Twitter https://twitter.com/JSHypertension?s=20",['メディカル'],8676,17.0,,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
856,1267,Y3__A-VKWgg,漢方養生指導士ロン毛メガネ,2020-03-26T10:36:04Z,UCdSyQIiN9JOiRlqGfds8O_Q,高血圧を下げる！食事で簡単に改善！タイプ別解説【漢方ライフケア指導士が教える】,"高血圧を下げたい人はほとんどだと思いますが、音楽、食事、運動、ストレッチなど様々な改善法がある中、漢方ではどう考えているのか？！高血圧の原因とは？！ダイエットすれば改善できるのか？！薬に頼りたくない人はぜひご覧ください！！

★チャンネル登録してね！
https://www.youtube.com/channel/UCdSyQIiN9JOiRlqGfds8O_Q?sub_confirmation=1

ーーーーーーーーーーーーーーーーーーーーーーーーーーーーー
【オススメ動画】

【高血圧】ダイエットで高血圧が劇的改善⁉無理なく”食事”で薬を卒業へ！【医療のミカタ】
https://www.youtube.com/watch?v=-8aVHHC71qY

【高血圧】血圧を下げる方法！原因はつま先に！１週間で変化が！コロナ対策 ためしてガッテン ストレッチ 運動 薬 食事 入浴 禁煙 禁酒 メタボ 糖尿病 頭痛 肩こり Hypertension 고혈압
https://www.youtube.com/watch?v=j3NVMELEuho

【血圧を下げる方法】血圧を1か月で劇的に下げる食べ物　高血圧は薬に頼らない　朝の食事で治る！
https://www.youtube.com/watch?v=FxmGMh-_J1w

今すぐやめて！？高血圧の原因となる食生活、食べ物とは？血圧を下げる食事のポイント・食品とは？知ってよかった雑学
https://www.youtube.com/watch?v=zOxHtBjPmOU

鼻炎、鼻水を止める方法！〇〇を押せ！「迎香」【自分で押せるツボ＃２１】
https://youtu.be/4NX_yXaqEbA

漢方ダイエット！失敗しない！自分にあったやり方を教えるよ！
【タイプ別解説あり】
https://youtu.be/EpP1nIWwhww

独学で取れる薬膳漢方検定！ロン毛も取ったよ！【漢方資格】
https://youtu.be/I1zjpNaFpkw

薬膳！黒ごまで簡単にできる薬膳デザート！貧血・乾燥肌女子は必見【漢方養生指導士が教える】
https://youtu.be/J1guhmC3Kv8

冷え性の改善法＆４大タイプ解説【漢方ライフケア指導士が教える】セルフチェックできるよ
https://youtu.be/-gGMu4qHG-I

ーーーーーーーーーーーーーーーーーーーーーーーーーーーーー

Twitterでも発信しています▼
https://twitter.com/moomin12101985

ロン毛メガネの漢方養生ブログ▼
https://east-lifecare.com

Music By 
https://www.epidemicsound.com

#高血圧　#血圧を下げる　#食事","['高血圧', 'ダイエット', '高血圧 原因', '高血圧 改善', '高血圧 下げる', '高血圧 食事', '高血圧 運動', '漢方', '東洋医学', '高血圧 治療', '高血圧 食事 レシピ', '血圧を下げる', '血圧を下げる飲み物']",8597,325.0,34.0,0,ストレッチ,有酸素運動,血圧改善
857,1268,XF0GCzAB_rc,zozororo555,2009-11-18T06:09:51Z,UCYn8LhbLw_Aaat385gRVtCA,高血圧を改善する方法☆自宅でできて累計22万人以上を改善,"詳しくはこちら☆
http://www.infotop.jp/click.php?aid=150157&iid=33616

-症状
-原因
-改善
-予防
-食事
-薬
-病気
-肥満
-診断
-運動
-心臓
-健康

-心筋梗塞
-動脈硬化
-低血圧
-ストレス
-対策
-サプリメント
-低下
-腎
-下げる
-療法
-心拍数
-脳梗塞
-高齢者
-生活習慣
-生活習慣病
-利尿薬
-合併症
-降圧薬
-食事療法
-拡張期血圧
-血圧
-喫煙
-年齢
-遺伝
-貧血
-血管
-糖尿病
-心
-定義
-病院
-頭痛
-ガイドライン
-耳鳴り
-コーヒー
-治療
-食品
-食事 メニュー
-食材
-健康食品
-β遮断薬
-カルシウム拮抗薬
-塩分
-高脂血症
-最低血圧
-塩分制限
-高血圧症 食事
-タバコ
-漢方薬
-要因
-漢方
-アルコール
-副作用
-脳
-降圧
-生活
-分類
-高血圧症 治療
-透析
-早朝高血圧 治療
-メカニズム
-脳卒中
-食事 レシピ
-看護
-不整脈
-コレステロール
-動悸
-痛風
-治療 食事
-チェック
-肩こり
-特定保健用食品
-日本高血圧学会
-低体温
-ためしてガッテン
-杜仲茶
-眼底検査
-血糖値
-循環器
-心臓肥大
-民間療法
-蛋白尿
-黒酢
-健康診断
-厚生労働省
-浜六郎
-無呼吸症候群
-狭心症
-脂肪肝
-腎臓病
-つぼ
-心臓病
-自律神経
-血液検査
-クエン酸
-中性脂肪
-更年期障害
-腎不全
-自律神経失調症
-花粉症
-慢性腎不全
-眼底出血
-睡眠時無呼吸症候群
-頻脈
-立ちくらみ
-高麗人参
-特保
-妊娠中毒症
-脳内出血
-ゴマペプチド
-メタボリックシンドローム
-ht
-who
-180
-2009
-no
-200
-ed
-ppt
-下
-団信
-20代
-30代
-市販薬
-薬物治療
-wiki
-英語
-そば茶
-健康茶
-血圧標準
-利尿剤
-拡張期
-罹患率
-診療科
-頻尿
-食事指導
-食生活
-高血糖
-脳卒中
-糖尿病
-肥満
-糖尿病 肥満
-糖尿病 サプリメント
-糖尿病 予防
-血圧 改善
-白衣高血圧 治療
-糖尿病 食事
-糖尿病 専門医
-糖尿病 食事療法
-糖尿病 脳梗塞
-糖尿病 合併症
-糖尿病 食事制限
-糖尿病 サプリ
-糖尿病 動脈硬化
-糖尿病 克服
-生活習慣病 予防
-生活習慣病 食事
-小児 メタボリックシンドローム
-糖尿病 原因
-コレステロール
-ストレス
-肥満 治療 入院
-糖尿病 カロリー
-肥満 入院
-肥満 治療
-糖尿病 指導
-糖尿病 改善
-糖尿病 症状
-糖尿病 患者数 推移
-血圧 160
-血圧 タバコ
-血圧
-動悸
-発症
-疾患
-低下
-貧血
-糖尿
-心臓
-状態
-ガイドライン
-痛風
-糖尿病 合併症 神経障害
-痩せ型 糖尿病
-糖尿病 運動効果
-糖尿病 予防 食品
-不整脈
-患者
年間1000人 累計22万人以上を改善 李先生の高血圧改善プログラム

食事　症状　原因　薬　治療　予防　レシピ　頭痛　お茶　運動　高血圧

高血圧を改善する方法☆自宅でできて累計22万人以上を改善","['食事', '症状', '原因', '薬', '治療', '予防', 'レシピ', '頭痛', 'お茶', '運動', '高血']",8402,0.0,0.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
858,1269,-Dh7hced7LU,Medic Taiyo Channel,2020-05-15T03:56:28Z,UCAb6ilcFcX-t9U678kP2IKA,高血圧を改善するための運動,"薬局の待合室で動画放映しています📺
　
☀️Medic Taiyo Channel
https://www.youtube.com/channel/UCAb6ilcFcX-t9U678kP2IKA
チャンネル登録よろしくお願いします！

情報は作成時のものです。
ご指摘等ございましたらコメントお願いいたします。

株式会社メディック太陽
HP ： https://mets-taiyo-holdings.jp/medictaiyo/",,8278,50.0,2.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
859,1270,8z0Bn-KpZOk,カラダネ チャンネル,2018-11-12T05:37:50Z,UChKzhntrGLYvz3J_36rUADg,高血圧を運動で下げよう！【胸張り１分ストレッチ】,わかさ2019年1月号に掲載されている、高血圧対策の「胸張り１分ストレッチ」やり方動画です。ぜひ、お試しください。,"['血圧', '体操', '高血圧', 'ストレッチ', 'わかさ']",7995,23.0,1.0,0,ストレッチ,有酸素運動,血圧改善
860,1271,PRI05QB-2mo,YouTube医療大学 【1日10分で聞いて学べる】,2020-09-21T10:52:55Z,UCorkEIBwAysd3j3MJcJqS_A,【高血圧】超カンタン！ズバリ血圧を下げる方法５選【医師解説】,"【知らなきゃ損】血圧を下げる究極の生活習慣 ３選【医師が解説】
DASH食（アーモンド（ナッツ）・バナナ・ブロッコリー・アボガド）や減塩や有酸素運動を生活に取り入れれば血圧は最大30近く下がっちゃうんです！
薬に頼る前に生活習慣を変えていきましょう！
高血圧 を改善するために、薬に頼らない で 血圧 を 改善 する方法5選です。今回紹介する方法は、医学的根拠のある方法ばかりです。ぜひこの方法の中でできることを、できる範囲でご自身の生活に取り入れていただければ嬉しいです。

【いつも動画をご覧頂き本当にありがとうございます。】

【プロフィール】
・現役の総合診療医/プライマリ・ケア医
・『楽しく、健康に。』をモットーに毎日全力で走ります！
・北海道の病院で入院/外来/訪問診療/胃カメラを毎日

【目的】
「もっと早く教えてあげられたら…」
実際に患者さんと向き合っていく中で、診察室や病室で出会う前に伝えておきたかったことがたくさんあります。
YouTubeの可能性に医師人生をかけて、明日から役に立つ医療情報を発信していきたいと思います。

▼お仕事の依頼はこちら👉kyokui130101@gmail.com

▼このチャンネルの登録はコチラ
https://www.youtube.com/channel/UCorkEIBwAysd3j3MJcJqS_A?sub_confirma

▼YouTube医療大学がコチラ
　https://www.youtube.com/channel/UCorkEIBwAysd3j3MJcJqS_A?sub_confirmation=1
▼個人チャンネルはコチラ
　https://www.youtube.com/channel/UCk8MLa4eExb8F-eMe7QFZDQ
▼Twitter
　https://twitter.com/Dr_mandheling
▼Instagram
　https://www.instagram.com/dr.mandheling/

▼このチャンネルで人気の動画 (^^)/
◉適応障害は”心のアレルギー”です。
https://youtu.be/G2GAR4PEohs
◉糖尿病必見！HbA1cの目標は結局何％？
https://youtu.be/Dcxf_9s6L10
◉うつ病に特徴的な意外な初期症状とは⁈【医師解説】
https://youtu.be/F65HTQasihA
◉【危険な兆候4選】帯状疱疹の診断と治療
https://youtu.be/sEWHQYepris
◉コレステロール/中性脂肪が劇的に下がる食事 3選
https://youtu.be/9xQWrxyvrY8
◉【更年期障害】プラセンタと漢方なら◯◯を選べ
https://youtu.be/Ltc1iz93JXk

▼お願い
この部分をこうしてほしい
こう直したほうがいいのでは？
など感想コメントを頂けると、とても喜びます(^^)
些細なことでもコメントいただけると嬉しいです！

高評価が多い動画ほど関連動画に上がりやすくなるので、
この動画が役にたったと思って下さった方は👍をお願いします！
これからもガンガン動画を上げていきますので、よろしくお願いいたします(^^)/

#DASH食 #地中海食 #高血圧","['高血圧', '血圧下げる', '下げる', '高血圧 原因', '高血圧 改善', '高血圧 筋トレ', '医師', '内科', '高血圧に良い食べ物', '高血圧 呼吸法', '高血圧 呼吸', '血圧の測り方', '改善', '食事', 'カリウム', '症状', '頭痛', 'ガイドライン', '減塩', '減塩レシピ 高血圧', '運動', '減量', '診断', '自宅血圧', '禁酒', '節酒', '体に良い食べ物', '血圧', '薬使わない', '下げる食事', '高血圧下げる']",7456,130.0,19.0,0,ストレッチ,有酸素運動,血圧改善
861,1272,E61R3DK1Z8Y,フラミンゴの介護予防チャンネル,2022-12-01T09:00:09Z,UCKpvPwurAJ_dfkdFXPjBiBA,【薬に頼らない】血圧を安定させる食べ物と高血圧予防体操,"【動画内容】
先日薬剤師をお招きした血圧を下げる薬の講話会で薬を止めるための方法を学んできました。高血圧は脳、心疾患など大きな病気に繋がるため予防は大切です。今日は薬を止める方法や血圧を下げる運動方法についてご紹介します。高血圧でお悩みの高齢者の方は是非ご参考下さい。
（怪我や病気をされてる方は医師の判断を得てから行ってください。改善には個人差があります。）

チャプター（目次）
0:00 高血圧にお悩みの方へ
0:47 高血圧について
2:14 高血圧の薬を止める方法①
4:08 薬を止める方法②
6:13 薬をやめられない方
7:26 血圧を下げる対策
9:22 運動による効果
10:14 高血圧予防の運動
13:30 関連動画紹介とLINEスタンプ紹介

【関連動画】
○ 少ない回数で効率よく足腰筋力を強化するスクワットの方法。（効果の低い方法との比較付き）
https://youtu.be/D3Icilqb2sw

○ 自粛期間中にこそやって欲しい健康を維持する3つのメリットがある有酸素トレーニング
https://youtu.be/BRiaVGsFXcA

○ 片足立ちを安定させる筋肉の２つの運動方法
https://youtu.be/bvkoXgWqq8Y

○夜間のトイレの原因説明と解消する為のふくらはぎのトレーニング【ストレッチと筋トレ】
https://youtu.be/7vb6OOdm3SM

○ 背筋を鍛えてないと腰痛を招く。上半身を支える背筋トレーニング。
https://youtu.be/eYYlQDjxdhw


【フラミンゴのLINEスタンプ】
新しくフラミンゴの介護予防スタンプをリリースしました。よろしければご活用下さい。https://store.line.me/stickershop/product/20358428/ja


【プロフィール】
氏名：荻野秀一郎（オギノシュウイチロウ）
資格：作業療法士、認知症ケア指導管理士
店名：認知症と転倒予防教室フラミンゴ
東京都大田区仲六郷2−28−14ミヤタビル１F

【タイマー提供】
Easter Eggs
筋トレ・タイマー
https://apps.apple.com/jp/app/%E7%AD%8B%E3%83%88%E3%83%AC-%E3%82%BF%E3%82%A4%E3%83%9E%E3%83%BC/id1263269081

【ご案内】
妻が銀座でアートメイクアーティストやってます。ご興味ある方はチェック
https://instagram.com/aki__artmake?r=nametag

【フラミンゴSNS】
ホームページ：https://www.yobouflamingo.jp

Twitter：https://twitter.com/yobou_flamingo

Instagram：https://www.instagram.com/yobou.flamingo

フラミンゴの認知症と転倒予防blog：http://yobouflamingo.livedoor.blog

#血圧を下げる","['高血圧', '血圧を下げる薬', '薬を減らしたい', '脳卒中のリスク', '70歳', '80歳運動', '高血圧を下げる方法', '食生活', '血圧測定']",6762,168.0,3.0,0,ストレッチ,有酸素運動,血圧改善
862,1273,BYoDSLxmftU,MuscleWatching,2017-05-29T12:00:01Z,UCb4-om3UY151Hu1uCR8Q19Q,高血圧の対処法！根本的な原因から問題を解消する方法！,"【告知】出版します！美人はキレイな筋肉でできている（KADOKAWA）→http://musclewatching.com/usual/4161/

ダイエットに楽しく成功したい人はMWerコミュニティへ入ろう！→https://goo.gl/Z5u4QN

新コミュニティ！中学生・高校生男女の筋トレ・ダイエットコミュニティはこちら→https://goo.gl/aXlBiL

MuscleWatchingオフィシャルショップ開設！オリジナルグッズを販売開始しました！→https://muscle.theshop.jp/

MuscleWatchingオフ会情報＆MWコミュニティ案内→http://musclewatching.com/usual/4120/

MWチカラコ部→https://goo.gl/EDr3Gj
MW腹筋割る部→https://goo.gl/3vo3F8
MW女子部→https://goo.gl/aHHkIm
MW海外→https://goo.gl/DOp69c
MWメインコミュニティ（最強の1ヶ月メニューあり）→https://goo.gl/Z5u4QN

【オフ会情報】5月20日（土）は東京バーベキューオフ会、6月11日（日）は福岡オフ会、7月22（土）は札幌オフ会を開催予定です！参加希望者はまずコミュニティに参加しよう！→http://musclewatching.com/usual/4120/

1日4分でお腹の脂肪をスッキリ落とすメリハリ美ボディプログラム！Muscle Boot Camp 2017→https://youtu.be/wtcTq4qvfls

SNSもフォローしてダイエット情報をGETしよう！
Twitter：https://twitter.com/takaine
Instagram：https://www.instagram.com/musclewatching/
LINE＠：http://line.me/ti/p/%40ewa9046c
LINEブログ：http://lineblog.me/musclewatching/
Facebookページ：https://www.facebook.com/muscleworkout/
Facebook：https://www.facebook.com/takaine
note：https://note.mu/musclewatching

運動が嫌いだけど痩せたい。そんなあなたからのチャンネル登録をお待ちしております！
チャンネル登録はこちらのURLをクリック→https://goo.gl/4vZ446
①チャンネル登録ボタンの隣のベルを押す
②通知を受け取るにチェック
③保存を押す
これで全ての動画を見逃さずに見ることが出来ます！

運動や食事に関してはホームページをチェック→http://musclewatching.com/

お薦めのプロテイン→http://amzn.to/2asY0wf
お薦めの電動プロテインシェーカー→http://amzn.to/2kSBQr7
お薦めのハイカカオチョコレート→http://amzn.to/2jWHpTx
お薦めの筋膜リリースフォームローラー→http://amzn.to/2kSux2I
お薦めの筋膜リリース棒→http://amzn.to/2kSnFT9
お薦めの開脚用ヨガブロック→http://bit.ly/2djHx0I
お薦めのバランスボール→http://amzn.to/2kE30BT
お薦めのヨガマット→http://amzn.to/2kiT96Q

【サブチャンネル情報】
https://www.youtube.com/channel/UCTeybSdoGu2wkHjbRWVNHvQ
https://www.youtube.com/channel/UCJqr9gedE5B1DgU7ftnJE_w
https://www.youtube.com/channel/UCGuUQhXI9jFYFFItl3eheZw
https://www.youtube.com/channel/UCRF5yD-K3QHlLsGCbR4eK_A
https://www.youtube.com/user/tatsuyatakaine

妻のInstagram→https://www.instagram.com/megudog/
妻の犬服ネットショップ→https://megudog.theshop.jp/

ジムで筋トレしている人はこの動画を見て→https://youtu.be/UYn04aaeH4M

公園で筋トレしている人はこの動画を見て→https://youtu.be/1no1mOO618U

自宅で筋トレしている人はこの動画を見て→https://youtu.be/Vd_8opdA0eg

正月太り対策！最強の1ヶ月メニュー12月版を公開！ http://musclewatching.com/exercise/3916/

正月太り解消！最強の1ヶ月メニュー1月版を公開！
http://musclewatching.com/exercise/3920/

MuscleWatcherの非公開グループ→https://www.facebook.com/groups/1241034695988367/

いつも動画で使わせてもらっている山口光貴さんのCDはこちら→http://amzn.to/2nkqoWm
→http://amzn.to/2nklZTm","['高血圧', '対処法', '根本的', '原因', '問題', '解消', '方法']",6083,87.0,0.0,0,ストレッチ,バランス型2,トレーニング/ダイエット/健康維持/体質改善など様々に対応
